1403638523.0778296 0.019266378 0.004653046 0.347554412 0.805898770 0.018078360 0.587281660 -0.072805191
1403638523.1778295 0.021188219 0.000577207 0.372026024 0.805639880 0.018402432 0.587717057 -0.072072149
1403638523.2778294 0.020433610 -0.006710223 0.368074228 0.803734227 0.018242354 0.591379384 -0.062840545
1403638523.3778296 0.021441660 -0.011034457 0.340589195 0.803075206 0.017200564 0.592777918 -0.058212487
1403638523.4778295 0.021562224 -0.015340528 0.299253745 0.807080938 0.019464395 0.587709234 -0.053285585
1403638523.5778296 0.018547170 -0.022264759 0.251897409 0.816536475 0.023664408 0.574940068 -0.046390712
1403638523.6778295 0.014107941 -0.027777527 0.203675137 0.826072534 0.026308895 0.561566706 -0.039431536
1403638523.7778294 0.010198692 -0.033538558 0.157248550 0.830764610 0.029130188 0.554696045 -0.035970728
1403638523.8778296 0.005228363 -0.039092824 0.115278003 0.831464643 0.032052203 0.553676646 -0.032884284
1403638523.9778295 0.000351501 -0.043500115 0.084343676 0.831577994 0.038153177 0.553584748 -0.023797104
1403638524.0778296 -0.003339426 -0.047441214 0.072837262 0.834718272 0.046685881 0.548430730 -0.017016716
1403638524.1778295 -0.004820094 -0.046780202 0.091570993 0.839281595 0.051572559 0.540961632 -0.017526791
1403638524.2778294 -0.004143212 -0.047306781 0.134218250 0.840246706 0.052791101 0.539094803 -0.023986798
1403638524.3778296 -0.000068974 -0.047044686 0.189150663 0.837491951 0.051183564 0.543019711 -0.033422582
1403638524.4778295 0.006565919 -0.046191798 0.249728348 0.830941072 0.049328420 0.552694720 -0.040400351
1403638524.5778296 0.015054264 -0.044113237 0.309850293 0.822139827 0.047918789 0.565590659 -0.043555724
1403638524.6778295 0.024241337 -0.041164511 0.364073746 0.815747930 0.042328071 0.575505497 -0.039459754
1403638524.7778294 0.031509985 -0.036815187 0.405082575 0.811946874 0.037232376 0.581927313 -0.026769856
1403638524.8778296 0.037071123 -0.032289268 0.431408359 0.810501857 0.034449657 0.584273022 -0.022912798
1403638524.9778295 0.039180085 -0.029267597 0.441278841 0.808963265 0.036770137 0.585964080 -0.029537944
1403638525.0778296 0.040427938 -0.027974706 0.429191868 0.806290978 0.040263475 0.589511721 -0.027379593
1403638525.1778295 0.041718751 -0.026979726 0.395847468 0.804838832 0.044879429 0.591258243 -0.025178991
1403638525.2778294 0.039955409 -0.028280742 0.350070881 0.807467274 0.049919499 0.587247052 -0.025407568
1403638525.3778296 0.038574339 -0.028986894 0.296412696 0.816357010 0.054921336 0.574243659 -0.028090923
1403638525.4778295 0.035308385 -0.028711270 0.244219015 0.828569992 0.056815639 0.555788537 -0.036644978
1403638525.5778296 0.030418616 -0.030107024 0.198507580 0.837575252 0.056332726 0.541714197 -0.042895807
1403638525.6778295 0.027579497 -0.032078293 0.160171692 0.840490260 0.053308876 0.537415248 -0.043807966
